app_id,user_id,is_recommended,date,hours
46,11,True,2019-12-21,65.1
5,12,False,2017-03-20,117.2
43,19,True,2020-12-10,49.8
47,13,True,2022-02-26,181.7
45,8,True,2020-06-27,100.7
23,16,True,2021-05-24,5.5
2,2,True,2021-11-28,24.1
26,12,True,2019-07-26,327.5
45,16,True,2021-05-22,136.2
44,16,False,2021-05-22,11.5
29,20,True,2017-02-27,4.3
21,4,True,2021-03-27,393.3
36,12,True,2017-11-02,129.2
19,2,True,2019-08-22,465.9
43,8,True,2020-12-09,115.7
9,4,True,2020-07-20,968.7
1,12,True,2017-11-27,416.7
23,8,True,2019-07-01,1.5
29,13,True,2021-04-17,48.3
35,4,True,2021-03-02,474.7
31,16,False,2021-05-26,153.0
21,18,True,2019-02-12,6.6
36,16,False,2021-05-24,148.3
8,4,True,2021-03-19,196.6
8,2,True,2021-11-09,95.4
16,2,True,2021-11-10,14.0
27,4,True,2020-10-23,869.2
19,9,False,2020-02-28,181.1
38,16,True,2021-05-22,92.1
30,11,True,2019-06-10,9.5
18,16,False,2021-05-23,87.7
43,13,True,2021-05-30,168.4
10,4,True,2020-07-20,269.9
18,12,True,2017-11-27,276.7
43,3,True,2020-12-12,68.1
20,10,True,2022-02-21,32.5
43,2,True,2021-11-09,50.3
27,1,True,2016-06-22,83.3
29,19,True,2021-03-16,6.9
20,19,True,2020-10-25,6.3
8,12,True,2020-06-26,984.1
31,2,True,2021-11-10,10.8
18,13,True,2020-12-29,89.3
2,13,True,2021-06-30,4.6
18,18,True,2014-02-19,42.1
47,11,True,2022-09-12,69.1
33,11,True,2019-03-29,171.5
25,13,True,2021-02-17,25.9
20,1,True,2022-05-25,39.3
9,11,True,2020-01-14,4.0
22,1,True,2016-10-18,0.4
16,10,True,2021-12-28,74.1
29,2,True,2021-11-10,12.6
25,12,True,2020-06-23,964.8
43,20,True,2020-12-09,122.0
31,1,True,2017-09-12,95.4
9,18,True,2014-05-17,16.3
22,2,True,2021-11-09,71.0
31,4,True,2020-07-20,420.7
27,9,True,2021-10-29,233.5
46,16,True,2021-05-22,38.8
35,8,True,2018-04-14,173.2
23,9,True,2022-04-19,6.0
2,9,True,2021-03-30,32.1
38,9,True,2020-11-07,168.1
42,9,False,2021-10-30,2.0
13,9,True,2021-09-11,659.9
37,4,True,2020-11-03,492.6
43,1,False,2020-12-10,131.5
33,8,True,2017-12-23,94.5
5,3,True,2018-09-01,849.7
27,12,False,2017-11-02,501.5
18,8,True,2017-11-03,492.3
33,13,True,2021-11-22,59.9
33,10,True,2021-11-06,18.7
2,18,True,2013-08-18,202.4
16,9,True,2020-12-31,127.3
25,8,True,2018-07-06,10.5
37,3,True,2020-01-13,110.4
3,3,True,2018-09-01,280.8
23,18,True,2020-09-08,110.3
18,3,True,2018-09-01,884.9
35,10,True,2022-01-15,74.6
22,5,True,2019-10-05,15.7
23,12,True,2017-11-02,103.0
36,8,True,2017-11-23,249.3
22,11,True,2019-10-24,0.1
45,19,True,2021-06-20,5.3
20,5,True,2019-08-20,37.3
31,8,False,2018-06-23,13.5
19,11,True,2020-01-31,92.6
1,16,True,2021-05-23,589.7
19,8,False,2017-11-01,958.2
13,8,False,2020-11-04,10.2
3,13,True,2021-04-17,130.9
31,9,True,2021-12-23,116.4
2,3,True,2019-08-04,272.4
29,16,True,2021-05-23,23.5
29,9,True,2022-03-01,38.8
29,3,True,2019-11-17,25.7
5,10,True,2016-12-02,854.6
10,12,True,2017-11-27,272.6
16,16,True,2021-05-25,38.4
17,16,True,2021-05-22,113.3
28,16,True,2021-05-24,6.1
16,19,True,2020-11-02,48.2
36,9,True,2022-01-23,225.9
19,4,True,2020-07-20,928.3
32,16,True,2021-05-22,150.3
35,18,True,2016-12-23,52.1
8,8,True,2017-10-28,438.0
46,10,True,2020-07-28,259.1
26,16,False,2021-05-22,158.7
1,4,True,2021-04-02,843.2
45,1,True,2020-09-14,13.6
14,2,True,2021-11-11,5.7
18,19,True,2020-10-25,5.3
8,19,True,2021-07-10,6.2
43,4,True,2020-12-09,476.6
25,16,True,2021-05-23,31.0
5,9,False,2017-05-03,817.9
12,11,True,2019-07-31,7.2
2,16,True,2021-05-23,139.5
14,20,True,2015-12-02,13.4
19,16,True,2021-05-22,549.4
18,2,True,2021-01-12,19.7
27,20,True,2016-05-02,13.0
27,13,True,2021-07-17,5.3
37,13,True,2021-08-27,6.9
13,16,False,2021-05-22,251.1
45,3,True,2022-11-28,11.0
42,4,True,2020-09-13,185.8
6,13,True,2021-11-22,3.3
16,11,True,2019-03-13,1.4
26,2,True,2015-10-07,2.2
18,4,True,2020-07-20,870.7
43,11,True,2020-12-09,59.2
5,19,False,2020-03-24,165.3
46,19,True,2020-10-02,59.9
36,2,True,2021-12-07,4.5
19,10,True,2017-12-11,772.2
10,19,True,2020-06-30,132.9
30,18,True,2015-12-30,413.6
12,4,True,2020-09-26,958.5
32,13,True,2021-12-04,7.2
22,8,True,2018-02-24,504.8
45,10,True,2020-06-12,185.4
6,16,True,2021-05-22,86.3
33,1,True,2017-02-28,2.0
19,12,True,2017-03-20,536.3
47,2,True,2022-11-22,3.9
38,2,True,2020-12-28,20.2
22,9,True,2021-01-24,409.9
12,9,True,2021-03-30,68.3
18,1,False,2016-03-02,20.0
44,18,True,2020-11-05,3.1
16,3,True,2019-11-09,65.6
6,18,True,2014-01-15,4.4
11,8,True,2022-01-04,1.3
46,4,True,2020-10-01,678.1
30,19,True,2021-03-16,1.3
2,4,True,2021-02-24,1.6
33,19,True,2021-09-19,6.2
5,16,True,2021-05-26,518.4
14,18,True,2013-10-27,42.4
44,13,True,2020-12-29,242.0
19,19,True,2020-10-25,1.2
23,4,True,2020-10-29,635.8
6,4,True,2021-02-24,894.3
3,16,True,2021-05-24,2.4
37,8,True,2018-10-11,386.8
20,3,True,2020-01-13,32.7
42,8,False,2019-10-27,91.7
47,10,True,2022-03-02,70.8
12,20,True,2015-11-01,12.6
35,2,True,2021-12-05,13.6
21,13,True,2020-12-16,91.5
27,2,True,2021-11-11,7.6
45,13,True,2021-06-30,12.0
21,16,False,2021-06-06,10.2
17,12,True,2020-07-09,686.5
30,2,True,2022-01-06,8.2
9,16,True,2021-06-04,11.7
33,18,True,2022-11-03,15.7
22,18,True,2015-11-01,67.2
11,2,True,2022-01-29,1.1
46,12,True,2019-12-06,990.5
44,10,True,2022-05-10,86.1
13,2,True,2021-12-05,11.8
37,18,True,2018-08-22,402.8
10,11,True,2019-05-09,3.2
16,8,True,2018-01-02,265.6
9,12,True,2019-07-26,591.9
8,13,True,2021-07-24,24.2
10,18,True,2014-03-23,68.5
29,11,True,2018-01-13,252.4
13,12,True,2017-11-27,253.3
16,12,True,2017-11-27,105.4
45,12,True,2021-04-22,0.4
18,20,True,2015-12-04,9.1
9,20,True,2016-05-13,4.3
20,18,True,2020-04-08,100.4
37,12,True,2019-07-26,198.6
13,1,True,2016-03-30,50.2
26,8,True,2017-12-16,158.2
35,19,True,2021-03-16,1.8
42,3,True,2019-10-18,19.8
9,17,True,2022-07-17,6.2
38,12,True,2020-10-15,452.2
33,2,True,2021-12-07,14.9
5,4,True,2018-12-18,780.1
31,19,True,2020-06-30,8.8
8,11,True,2019-04-10,3.0
44,9,True,2021-02-06,16.9
5,13,True,2021-06-10,963.6
18,9,True,2021-06-25,51.0
27,3,True,2019-11-29,205.9
13,18,True,2013-10-26,41.7
41,15,True,2022-09-30,18.3
34,7,False,2016-11-16,39.6
43,5,True,2021-01-24,194.8
7,8,True,2017-07-03,671.0
7,16,True,2021-05-22,152.8
7,18,True,2013-10-20,243.4
7,2,True,2021-11-28,7.1
34,12,True,2017-11-08,368.6
34,18,True,2016-09-18,6.5
34,9,True,2021-10-30,100.4
24,9,True,2021-07-12,33.1
24,16,True,2021-05-22,829.2
24,8,True,2017-10-18,303.6
24,12,True,2022-11-14,832.6
24,2,True,2022-01-11,61.3
24,3,True,2019-10-17,247.2
17,6,True,2017-03-14,206.5
13,14,True,2021-01-19,133.9
7,6,True,2016-07-03,20.4
26,15,True,2019-06-13,238.1
10,15,True,2018-06-06,54.7
26,7,True,2018-11-09,13.4
9,7,True,2018-04-26,0.2
4,20,True,2015-03-14,9.3
15,6,True,2015-11-28,79.4
2,7,True,2015-09-21,41.0
34,17,False,2017-06-07,0.4
40,20,True,2020-08-31,87.3
21,7,True,2018-12-25,61.9
39,15,True,2021-12-20,10.0
32,5,True,2021-08-18,5.3
15,17,True,2019-05-26,4.8
20,7,True,2018-07-30,0.1
33,14,True,2020-02-28,287.3
15,8,True,2019-06-11,691.7
15,1,True,2017-11-04,57.0
4,13,True,2021-08-13,3.2
15,13,True,2020-12-29,53.1
15,2,True,2021-11-10,31.2
7,5,True,2019-10-05,4.1
41,3,False,2021-09-27,76.7
34,1,True,2016-09-17,37.6
7,11,True,2019-04-09,5.4
40,19,True,2020-10-02,39.7
7,1,False,2017-07-01,23.8
40,3,True,2021-05-18,65.4
4,2,True,2021-12-05,21.5
25,10,True,2021-12-07,59.1
17,20,True,2015-12-26,7.4
40,10,True,2020-10-31,11.5
17,19,True,2021-07-14,4.1
4,16,True,2021-05-22,20.9
2,20,True,2016-01-18,8.4
25,3,True,2018-09-25,245.5
4,12,True,2017-11-27,802.4
28,18,True,2018-01-12,112.1
12,10,True,2022-09-13,5.2
4,18,True,2015-09-10,24.0
2,19,True,2020-10-25,8.3
25,1,True,2015-01-27,37.6
16,20,True,2016-03-17,8.8
25,20,True,2015-12-11,32.3
34,8,True,2019-05-09,71.9
40,9,True,2021-10-30,0.8
40,13,True,2021-02-17,8.5
7,10,True,2021-12-18,20.2
17,3,True,2019-05-31,175.5
12,19,True,2021-07-10,4.5
16,13,True,2021-12-26,0.9
16,1,True,2016-12-26,21.9
7,13,True,2021-07-24,14.9
25,9,True,2021-07-05,6.7
25,11,True,2019-12-12,5.0
40,18,True,2020-09-21,12.1
4,9,True,2022-06-16,10.0
40,12,True,2020-09-13,388.6
34,3,True,2022-03-28,137.0
17,18,True,2016-05-12,58.1
40,16,True,2021-05-22,374.5
28,11,True,2020-04-29,42.3
40,2,True,2021-12-05,12.4
6,3,True,2019-09-01,327.0
17,1,False,2016-12-31,0.3
2,1,True,2017-07-01,7.8
25,18,True,2015-11-15,70.0
2,11,True,2019-10-24,3.7
15,3,True,2019-11-26,61.5
15,16,True,2021-05-24,1.6
15,9,True,2021-03-29,10.0
36,18,True,2017-08-01,71.4
36,3,False,2021-08-15,224.5
5,1,False,2014-12-25,571.8
5,18,True,2014-01-09,32.5
7,14,True,2021-01-12,261.5
7,15,True,2019-06-09,94.8
46,15,True,2021-06-08,199.8
7,17,True,2012-10-02,56.7
12,5,True,2016-06-26,428.6
46,5,True,2020-08-03,356.9
10,10,True,2021-03-03,344.1
13,7,True,2018-06-17,0.1
30,17,True,2017-12-25,0.3
30,6,True,2015-11-28,186.0
24,7,True,2018-07-13,0.1
11,7,True,2018-12-13,0.1
2,14,True,2020-12-28,452.9
15,12,True,2022-11-14,379.6
15,10,True,2020-07-23,92.2
15,19,True,2020-07-08,140.1
15,11,True,2019-06-09,4.4
15,18,True,2020-02-22,2.6
34,14,False,2020-04-04,44.9
27,14,True,2020-03-05,11.1
34,10,False,2020-12-14,28.7
25,7,True,2018-05-24,0.1
41,5,True,2021-10-09,5.4
1,18,True,2013-07-16,426.8
11,18,True,2018-12-14,4.9
1,13,True,2022-06-08,13.4
11,20,True,2015-12-30,3.9
38,18,True,2020-11-06,50.1
35,11,True,2020-06-18,8.1
38,13,True,2021-06-30,6.8
38,3,True,2020-09-30,56.6
32,20,True,2016-04-01,19.0
32,3,True,2022-09-13,14.6
11,1,False,2016-10-31,9.9
35,1,False,2019-07-02,45.1
32,10,True,2022-06-28,21.8
11,11,True,2020-02-14,0.3
10,20,True,2015-08-21,34.0
31,18,True,2016-12-17,8.3
26,1,False,2016-07-06,20.9
26,11,True,2019-06-18,1.0
3,19,False,2021-02-28,6.7
39,8,True,2021-02-16,117.5
39,9,True,2022-04-23,5.8
42,18,True,2019-10-02,3.0
3,18,True,2015-01-08,508.9
27,11,True,2019-04-04,4.9
37,1,True,2018-08-10,68.9
6,12,True,2020-12-31,506.6
4,11,True,2021-03-25,10.4
27,19,False,2020-07-09,69.2
39,3,True,2021-02-09,100.2
44,8,True,2020-11-07,167.5
13,20,True,2016-12-12,15.9
6,11,True,2019-12-16,5.1
26,20,True,2015-10-07,0.8
44,11,True,2021-03-25,0.1
3,1,True,2016-02-04,20.2
42,1,True,2019-10-05,147.7
4,19,True,2021-05-08,15.0
6,1,False,2017-07-01,10.0
44,1,False,2020-11-05,68.1
24,1,True,2016-04-04,0.1
3,10,False,2017-06-16,889.7
6,19,True,2020-11-25,6.6
6,10,True,2022-01-15,287.4
27,18,True,2016-04-17,207.8
41,8,True,2021-09-29,0.9
4,10,True,2020-02-27,25.5
27,8,False,2017-11-23,920.8
42,11,True,2019-11-30,0.1
27,10,True,2020-11-04,81.7
26,18,True,2015-06-19,7.2
37,11,True,2019-03-10,193.6
44,12,True,2022-11-14,201.5
41,19,False,2021-10-25,1.1
24,18,True,2014-07-09,71.4
41,1,False,2021-09-28,43.3
43,17,True,2022-12-14,9.9
1,3,True,2016-07-12,668.2
45,17,True,2021-04-10,24.8
45,7,True,2020-06-04,0.1
45,20,True,2020-09-21,17.0
5,15,True,2017-12-10,128.1
46,14,True,2022-07-06,8.8
46,17,True,2022-12-24,1.5
25,15,True,2019-06-11,2.4
32,15,True,2019-06-14,5.0
27,6,True,2018-06-04,352.3
35,5,True,2020-12-22,18.2
1,20,True,2015-08-04,20.2
20,14,True,2022-01-01,91.0
12,6,True,2022-07-03,4.0
46,20,True,2022-02-17,24.7
10,6,True,2015-09-03,303.4
32,17,True,2021-02-26,6.9
10,7,True,2015-08-25,77.1
8,3,True,2019-10-17,465.2
24,6,True,2017-12-13,0.7
37,5,True,2021-09-15,4.7
14,7,True,2018-07-07,0.1
3,17,False,2014-08-27,0.4
25,6,True,2019-11-30,64.7
34,15,True,2017-07-30,30.0
40,7,True,2020-09-27,0.1
43,15,True,2021-04-16,74.7
26,17,True,2019-05-26,0.4
1,7,True,2016-01-08,0.4
15,15,True,2019-06-10,90.1
15,14,True,2020-06-03,340.6
20,6,True,2018-08-17,24.4
25,14,True,2020-06-28,166.5
1,17,True,2011-06-25,379.7
30,7,True,2017-05-26,0.1
40,17,True,2020-10-31,30.2
32,14,True,2021-01-12,139.3
35,7,True,2017-09-07,0.1
43,14,True,2021-12-31,219.1
33,5,True,2018-07-13,15.8
27,15,True,2018-06-09,64.9
15,7,True,2017-03-30,8.4
8,17,True,2019-06-20,4.5
3,6,True,2016-03-16,16.3
7,20,True,2015-03-14,19.5
46,6,True,2019-12-05,164.5
35,17,True,2019-06-01,0.9
46,7,False,2019-12-08,0.5
14,6,True,2016-10-05,58.2
1,9,True,2021-10-30,58.2
41,7,True,2021-09-29,0.7
12,14,True,2020-10-31,197.5
2,17,False,2013-09-16,150.8
1,1,True,2015-07-05,18.7
24,20,True,2015-03-19,19.5
11,6,True,2017-05-21,51.7
4,5,True,2016-11-02,12.1
21,20,True,2016-10-30,3.1
34,5,True,2019-01-14,5.4
4,17,True,2011-06-25,45.5
17,14,True,2021-12-23,465.7
30,15,True,2017-12-11,40.3
23,6,True,2016-04-12,279.8
1,5,True,2019-11-25,8.9
24,14,True,2021-01-03,0.6
14,5,True,2018-09-24,12.9
1,6,True,2017-01-26,171.9
45,6,True,2021-01-08,8.8
40,14,True,2020-10-09,191.6
26,14,True,2021-10-21,155.9
3,7,False,2015-12-31,0.5
29,5,True,2020-01-25,2.3
33,20,True,2020-04-28,35.9
20,17,True,2019-06-27,32.7
2,6,True,2015-12-16,57.6
10,14,True,2020-05-11,730.4
45,5,True,2020-06-06,84.8
37,15,True,2020-06-24,34.9
23,5,True,2017-01-20,781.0
3,5,True,2019-06-28,9.3
13,5,True,2018-12-08,21.5
29,10,True,2020-07-04,309.1
15,5,True,2019-10-11,81.6
2,10,True,2022-04-16,24.6
10,5,True,2016-11-02,12.1
7,7,True,2018-05-24,0.2
23,15,True,2017-12-08,99.8
23,17,True,2015-10-18,258.5
39,6,True,2021-10-25,2.6
9,5,True,2017-07-18,13.4
43,10,True,2020-12-09,97.4
43,7,False,2020-12-09,0.1
45,14,True,2021-12-31,59.1
15,20,True,2015-06-15,11.2
13,15,True,2021-01-05,2.5
12,17,True,2017-10-28,5.7
8,14,True,2020-05-30,208.6
8,15,True,2019-12-11,5.0
17,15,True,2020-01-26,7.5
1,15,True,2017-04-27,40.0
2,15,True,2017-06-23,76.3
24,15,True,2017-05-16,7.5
24,5,True,2016-08-13,13.0
29,17,True,2020-03-07,7.0
34,6,True,2018-04-01,0.3
27,17,True,2017-11-28,7.5
22,14,True,2020-02-28,94.2
38,17,True,2022-04-08,12.3
38,15,True,2021-02-13,12.1
22,7,True,2018-07-17,0.1
22,15,True,2017-05-09,1.0
38,14,True,2021-12-25,9.6
6,7,True,2016-03-07,6.1
36,14,True,2022-01-08,47.4
36,15,True,2020-06-05,4.5
6,14,True,2022-01-06,68.4
25,5,True,2016-08-13,13.1
16,5,True,2018-11-26,39.0
16,17,True,2017-11-28,0.3
16,15,True,2020-06-01,17.5
16,6,True,2017-05-10,69.4
25,17,True,2015-10-08,6.0
11,17,True,2022-06-25,1.2
4,6,True,2016-07-06,2.9
31,17,False,2017-07-18,69.9
44,15,True,2020-12-27,2.0
42,15,True,2022-10-28,23.8
18,6,True,2016-02-29,850.2
18,14,True,2021-01-19,531.3
42,6,True,2021-01-21,5.4
42,10,False,2021-04-06,4.9
42,14,True,2020-02-28,166.2
19,14,True,2021-07-07,569.2
42,5,True,2019-10-04,170.6
19,6,True,2015-11-13,449.3
44,17,True,2022-06-16,137.6
42,7,True,2019-10-01,37.6
31,6,True,2018-02-14,21.9
18,5,True,2016-08-29,10.6
31,15,True,2019-12-13,7.5
31,5,True,2018-09-30,7.2
6,20,True,2015-03-14,39.4
36,17,False,2018-06-21,5.5
44,5,True,2020-11-06,24.6
36,6,True,2017-04-23,213.1
44,6,True,2020-11-09,55.8
19,5,True,2017-01-20,601.6
5,14,True,2020-02-25,790.9
31,7,True,2016-12-12,119.8
19,20,True,2015-04-15,259.6
31,14,True,2020-06-27,395.2
23,7,True,2016-04-18,112.1
30,10,False,2019-05-17,6.6
30,5,True,2017-07-18,25.0
23,20,True,2015-06-29,142.2
30,20,True,2015-11-27,12.0
30,4,True,2020-07-20,7.0
30,1,True,2018-06-28,106.0
